word,count,doc_count,idf
43.,2.0,2,6.907755278982137
etna,18.0,2,6.907755278982137
6-foot-1,2.0,2,6.907755278982137
euphoric,2.0,2,6.907755278982137
eurasianet,2.0,2,6.907755278982137
6-5,2.0,2,6.907755278982137
6-3.,2.0,2,6.907755278982137
europe-wide,2.0,2,6.907755278982137
eton,2.0,2,6.907755278982137
equates,2.0,2,6.907755278982137
"43,000",2.0,2,6.907755278982137
extermination,2.0,2,6.907755278982137
fastest-growing,2.0,2,6.907755278982137
28th,2.0,2,6.907755278982137
fast-tracked,2.0,2,6.907755278982137
fast-forward,2.0,2,6.907755278982137
fast-developing,2.0,2,6.907755278982137
29th,2.0,2,6.907755278982137
fashion-forward,2.0,2,6.907755278982137
2gb,2.0,2,6.907755278982137
2â½,2.0,2,6.907755278982137
farrar,2.0,2,6.907755278982137
farrah,8.0,2,6.907755278982137
farouk,3.0,2,6.907755278982137
"3,200",4.0,2,6.907755278982137
farmed,2.0,2,6.907755278982137
fatah,4.0,2,6.907755278982137
farley,2.0,2,6.907755278982137
fargo,6.0,2,6.907755278982137
"3,900",3.0,2,6.907755278982137
faraj,2.0,2,6.907755278982137
far-right,2.0,2,6.907755278982137
far-left,2.0,2,6.907755278982137
far-fetched,2.0,2,6.907755278982137
fanning,2.0,2,6.907755278982137
3.4,2.0,2,6.907755278982137
fangate,4.0,2,6.907755278982137
fang,2.0,2,6.907755278982137
fanfare,3.0,2,6.907755278982137
fandom,2.0,2,6.907755278982137
3.8,3.0,2,6.907755278982137
fanatical,2.0,2,6.907755278982137
faring,2.0,2,6.907755278982137
familial,2.0,2,6.907755278982137
fatigued,4.0,2,6.907755278982137
282,3.0,2,6.907755278982137
fema,2.0,2,6.907755278982137
247,2.0,2,6.907755278982137
249,3.0,2,6.907755278982137
felled,2.0,2,6.907755278982137
fellaini,2.0,2,6.907755278982137
felicia,7.0,2,6.907755278982137
feldman,30.0,2,6.907755278982137
25-day,3.0,2,6.907755278982137
fela,16.0,2,6.907755278982137
25-year,2.0,2,6.907755278982137
feingold,6.0,2,6.907755278982137
250.,2.0,2,6.907755278982137
feeder,8.0,2,6.907755278982137
257,2.0,2,6.907755278982137
284,3.0,2,6.907755278982137
25th-minute,2.0,2,6.907755278982137
26-year,2.0,2,6.907755278982137
260,2.0,2,6.907755278982137
fear-mongering,2.0,2,6.907755278982137
269,2.0,2,6.907755278982137
fcc,4.0,2,6.907755278982137
fayetteville,3.0,2,6.907755278982137
fayed,2.0,2,6.907755278982137
270-pound,2.0,2,6.907755278982137
fawkes,2.0,2,6.907755278982137
fawcett,10.0,2,6.907755278982137
faux,2.0,2,6.907755278982137
faulting,3.0,2,6.907755278982137
280,2.0,2,6.907755278982137
fattal,4.0,2,6.907755278982137
"26,000",2.0,2,6.907755278982137
familia,10.0,2,6.907755278982137
30-minute,2.0,2,6.907755278982137
falter,2.0,2,6.907755278982137
fabricating,2.0,2,6.907755278982137
fabricated,2.0,2,6.907755278982137
fabregas,5.0,2,6.907755278982137
fabiani,11.0,2,6.907755278982137
390,2.0,2,6.907755278982137
395,2.0,2,6.907755278982137
399,2.0,2,6.907755278982137
"4,200",4.0,2,6.907755278982137
"4,300",2.0,2,6.907755278982137
f-15,2.0,2,6.907755278982137
"4,500",3.0,2,6.907755278982137
f***ing,5.0,2,6.907755278982137
4-4,3.0,2,6.907755278982137
4.2,2.0,2,6.907755278982137
383,2.0,2,6.907755278982137
400-meter,4.0,2,6.907755278982137
400.,2.0,2,6.907755278982137
eye-rolling,2.0,2,6.907755278982137
400th,2.0,2,6.907755278982137
exxon,3.0,2,6.907755278982137
extravagant,2.0,2,6.907755278982137
extraterrestrial,2.0,2,6.907755278982137
410,2.0,2,6.907755278982137
extraction,3.0,2,6.907755278982137
extra-time,5.0,2,6.907755278982137
extra-legal,3.0,2,6.907755278982137
extols,2.0,2,6.907755278982137
extinguishing,2.0,2,6.907755278982137
extinguished,2.0,2,6.907755278982137
extinct,2.0,2,6.907755278982137
eyedrop,2.0,2,6.907755278982137
38-year-old,2.0,2,6.907755278982137
facebook.the,2.0,2,6.907755278982137
36th,2.0,2,6.907755278982137
falsehood,2.0,2,6.907755278982137
304,2.0,2,6.907755278982137
308,3.0,2,6.907755278982137
fallujah,2.0,2,6.907755278982137
309,3.0,2,6.907755278982137
"31,000",2.0,2,6.907755278982137
31.new,2.0,2,6.907755278982137
312,2.0,2,6.907755278982137
falklands,7.0,2,6.907755278982137
falkland,4.0,2,6.907755278982137
32-year,2.0,2,6.907755278982137
32.,2.0,2,6.907755278982137
faithfully,2.0,2,6.907755278982137
faith-based,3.0,2,6.907755278982137
fairview,2.0,2,6.907755278982137
"33,000",2.0,2,6.907755278982137
fairfield,3.0,2,6.907755278982137
"363,000",3.0,2,6.907755278982137
358,2.0,2,6.907755278982137
facilitating,2.0,2,6.907755278982137
facilitator,2.0,2,6.907755278982137
fact-specific,2.0,2,6.907755278982137
34th,2.0,2,6.907755278982137
exterminate,2.0,2,6.907755278982137
factored,2.0,2,6.907755278982137
fad,2.0,2,6.907755278982137
3407,3.0,2,6.907755278982137
"340,000",2.0,2,6.907755278982137
"34,000",2.0,2,6.907755278982137
fainted,4.0,2,6.907755278982137
fairer,2.0,2,6.907755278982137
factual,2.0,2,6.907755278982137
analytical,2.0,2,6.907755278982137
determines,2.0,2,6.907755278982137
detects,2.0,2,6.907755278982137
cleverly,2.0,2,6.907755278982137
clerical,3.0,2,6.907755278982137
cleopatra,2.0,2,6.907755278982137
clenbuterol,2.0,2,6.907755278982137
clement,4.0,2,6.907755278982137
clearwater,4.0,2,6.907755278982137
clearest,2.0,2,6.907755278982137
clearer,2.0,2,6.907755278982137
blister,2.0,2,6.907755278982137
clean-up,3.0,2,6.907755278982137
clean-cut,2.0,2,6.907755278982137
clayton,2.0,2,6.907755278982137
classy,2.0,2,6.907755278982137
classically,2.0,2,6.907755278982137
clichã©s,2.0,2,6.907755278982137
classed,2.0,2,6.907755278982137
clarkson,7.0,2,6.907755278982137
clarifies,2.0,2,6.907755278982137
clarified,2.0,2,6.907755278982137
bloated,2.0,2,6.907755278982137
clapton,3.0,2,6.907755278982137
clap,2.0,2,6.907755278982137
clampdown,3.0,2,6.907755278982137
blockage,3.0,2,6.907755278982137
clam,2.0,2,6.907755278982137
civility,2.0,2,6.907755278982137
civics,2.0,2,6.907755278982137
citywide,3.0,2,6.907755278982137
city-based,2.0,2,6.907755278982137
blogged,2.0,2,6.907755278982137
clasp,5.0,2,6.907755278982137
citrus,2.0,2,6.907755278982137
blindness,2.0,2,6.907755278982137
blindfolded,4.0,2,6.907755278982137
clutching,2.0,2,6.907755278982137
clutch,2.0,2,6.907755278982137
clung,2.0,2,6.907755278982137
black-hooded,3.0,2,6.907755278982137
clump,2.0,2,6.907755278982137
blackhawk,3.0,2,6.907755278982137
cloverfield,2.0,2,6.907755278982137
blagojevich,26.0,2,6.907755278982137
closeup,2.0,2,6.907755278982137
closeted,2.0,2,6.907755278982137
blantyre,3.0,2,6.907755278982137
blared,2.0,2,6.907755278982137
closed-circuit,2.0,2,6.907755278982137
close-range,2.0,2,6.907755278982137
blinding,2.0,2,6.907755278982137
blas,2.0,2,6.907755278982137
clogging,2.0,2,6.907755278982137
blasphemy,8.0,2,6.907755278982137
blazer,2.0,2,6.907755278982137
cloaked,2.0,2,6.907755278982137
cloak,4.0,2,6.907755278982137
clive,2.0,2,6.907755278982137
clipping,2.0,2,6.907755278982137
bleach,2.0,2,6.907755278982137
bleacher,2.0,2,6.907755278982137
clinician,2.0,2,6.907755278982137
clinically,2.0,2,6.907755278982137
climaxed,2.0,2,6.907755278982137
bleier,2.0,2,6.907755278982137
blindfold,6.0,2,6.907755278982137
close-in,2.0,2,6.907755278982137
cnn-affiliate,2.0,2,6.907755278982137
citroen,9.0,2,6.907755278982137
citigroup,8.0,2,6.907755278982137
chopped,3.0,2,6.907755278982137
boater,10.0,2,6.907755278982137
boating,6.0,2,6.907755278982137
bobbed,2.0,2,6.907755278982137
choir,3.0,2,6.907755278982137
choi,2.0,2,6.907755278982137
bobbi,2.0,2,6.907755278982137
chloe,2.0,2,6.907755278982137
bode,3.0,2,6.907755278982137
bodega,2.0,2,6.907755278982137
bodes,2.0,2,6.907755278982137
chiropractic,2.0,2,6.907755278982137
boggles,2.0,2,6.907755278982137
bohemian,2.0,2,6.907755278982137
chopping,2.0,2,6.907755278982137
boi,2.0,2,6.907755278982137
boiling,4.0,2,6.907755278982137
chimp,6.0,2,6.907755278982137
chimed,2.0,2,6.907755278982137
bolduan,2.0,2,6.907755278982137
chiller,2.0,2,6.907755278982137
childlike,3.0,2,6.907755278982137
bolo,5.0,2,6.907755278982137
childbirth,3.0,2,6.907755278982137
chihuahua,3.0,2,6.907755278982137
bombshell,2.0,2,6.907755278982137
chiellini,3.0,2,6.907755278982137
bona,2.0,2,6.907755278982137
chickpea,2.0,2,6.907755278982137
bondage,4.0,2,6.907755278982137
boil,2.0,2,6.907755278982137
blogosphere,2.0,2,6.907755278982137
boasted,2.0,2,6.907755278982137
boardroom,2.0,2,6.907755278982137
blonde,2.0,2,6.907755278982137
circumvent,2.0,2,6.907755278982137
blood-soaked,3.0,2,6.907755278982137
circa,2.0,2,6.907755278982137
bloodiest,2.0,2,6.907755278982137
bloodless,3.0,2,6.907755278982137
bloodthirsty,2.0,2,6.907755278982137
cilic,4.0,2,6.907755278982137
blooming,2.0,2,6.907755278982137
blossomed,2.0,2,6.907755278982137
blossoming,2.0,2,6.907755278982137
blouse,2.0,2,6.907755278982137
blowback,2.0,2,6.907755278982137
ciaran,2.0,2,6.907755278982137
chord,2.0,2,6.907755278982137
bludgeoned,2.0,2,6.907755278982137
churning,2.0,2,6.907755278982137
churn,4.0,2,6.907755278982137
bluesy,2.0,2,6.907755278982137
chugging,2.0,2,6.907755278982137
chronological,2.0,2,6.907755278982137
chronicled,2.0,2,6.907755278982137
chrome,2.0,2,6.907755278982137
christy,3.0,2,6.907755278982137
blurry,3.0,2,6.907755278982137
blurted,2.0,2,6.907755278982137
blush,2.0,2,6.907755278982137
blustery,2.0,2,6.907755278982137
bmi,2.0,2,6.907755278982137
choreography,2.0,2,6.907755278982137
ciaccia,2.0,2,6.907755278982137
cnn-ibn,2.0,2,6.907755278982137
cnn.com/travel,2.0,2,6.907755278982137
cnn/opinion,2.0,2,6.907755278982137
benz,4.0,2,6.907755278982137
commercialized,2.0,2,6.907755278982137
commercial-free,2.0,2,6.907755278982137
commendation,2.0,2,6.907755278982137
commendable,2.0,2,6.907755278982137
commend,2.0,2,6.907755278982137
commence,2.0,2,6.907755278982137
commandment,8.0,2,6.907755278982137
command-and-control,2.0,2,6.907755278982137
coming-of-age,2.0,2,6.907755278982137
bergman,3.0,2,6.907755278982137
comical,2.0,2,6.907755278982137
berkshire,3.0,2,6.907755278982137
comet,3.0,2,6.907755278982137
commoner,2.0,2,6.907755278982137
bermuda,3.0,2,6.907755278982137
combustion,2.0,2,6.907755278982137
comatose,2.0,2,6.907755278982137
bershadker,4.0,2,6.907755278982137
columbine,4.0,2,6.907755278982137
coltrane,3.0,2,6.907755278982137
coltan,4.0,2,6.907755278982137
bertrand,2.0,2,6.907755278982137
colorado-based,4.0,2,6.907755278982137
beshear,4.0,2,6.907755278982137
colonoscopy,4.0,2,6.907755278982137
colloquial,2.0,2,6.907755278982137
bestselling,2.0,2,6.907755278982137
collegiate,2.0,2,6.907755278982137
bethanie,2.0,2,6.907755278982137
comcast,36.0,2,6.907755278982137
betraying,2.0,2,6.907755278982137
bentz,2.0,2,6.907755278982137
commotion,2.0,2,6.907755278982137
concoction,2.0,2,6.907755278982137
belorussian,2.0,2,6.907755278982137
conceit,2.0,2,6.907755278982137
concealing,2.0,2,6.907755278982137
beltway,2.0,2,6.907755278982137
comptroller,2.0,2,6.907755278982137
belushi,2.0,2,6.907755278982137
compromising,2.0,2,6.907755278982137
comprise,2.0,2,6.907755278982137
compounding,7.0,2,6.907755278982137
composure,2.0,2,6.907755278982137
benazir,4.0,2,6.907755278982137
benchmark,2.0,2,6.907755278982137
complimenting,2.0,2,6.907755278982137
bentsen,2.0,2,6.907755278982137
complies,2.0,2,6.907755278982137
complicates,2.0,2,6.907755278982137
compliant,2.0,2,6.907755278982137
benevolent,2.0,2,6.907755278982137
complementary,2.0,2,6.907755278982137
complacency,2.0,2,6.907755278982137
compensating,2.0,2,6.907755278982137
benneteau,2.0,2,6.907755278982137
comparatively,2.0,2,6.907755278982137
bennie,2.0,2,6.907755278982137
commutation,8.0,2,6.907755278982137
benson,2.0,2,6.907755278982137
communique,2.0,2,6.907755278982137
communion,6.0,2,6.907755278982137
benton,2.0,2,6.907755278982137
complicity,2.0,2,6.907755278982137
collared,2.0,2,6.907755278982137
betrays,2.0,2,6.907755278982137
betsy,3.0,2,6.907755278982137
billion-dollar,2.0,2,6.907755278982137
biloxi,3.0,2,6.907755278982137
cobb,2.0,2,6.907755278982137
biltmore,5.0,2,6.907755278982137
coated,2.0,2,6.907755278982137
binge,2.0,2,6.907755278982137
binladenism,3.0,2,6.907755278982137
co-written,2.0,2,6.907755278982137
biogenesis,5.0,2,6.907755278982137
biomedical,2.0,2,6.907755278982137
bionic,3.0,2,6.907755278982137
co-ordinated,2.0,2,6.907755278982137
co-ordinate,3.0,2,6.907755278982137
biopic,2.0,2,6.907755278982137
bilingual,2.0,2,6.907755278982137
biotechnology,2.0,2,6.907755278982137
birdied,3.0,2,6.907755278982137
birmingham-shuttlesworth,2.0,2,6.907755278982137
bisque,2.0,2,6.907755278982137
bistro,2.0,2,6.907755278982137
bittermann,4.0,2,6.907755278982137
co-counsel,2.0,2,6.907755278982137
co-conspirator,2.0,2,6.907755278982137
co-chairs,2.0,2,6.907755278982137
co-chair,2.0,2,6.907755278982137
co-authored,2.0,2,6.907755278982137
bjorn,2.0,2,6.907755278982137
cnnradio,2.0,2,6.907755278982137
cnnmexico.com,3.0,2,6.907755278982137
cnn/tea,2.0,2,6.907755278982137
co-founding,2.0,2,6.907755278982137
bile,4.0,2,6.907755278982137
bikini,2.0,2,6.907755278982137
biking,2.0,2,6.907755278982137
coliseum,2.0,2,6.907755278982137
better-equipped,2.0,2,6.907755278982137
betty,2.0,2,6.907755278982137
colgan,7.0,2,6.907755278982137
coldly,2.0,2,6.907755278982137
cold-weather,2.0,2,6.907755278982137
bevy,2.0,2,6.907755278982137
beware,3.0,2,6.907755278982137
bewildering,2.0,2,6.907755278982137
cold-blooded,3.0,2,6.907755278982137
colbert,6.0,2,6.907755278982137
beyoncé,3.0,2,6.907755278982137
cola,2.0,2,6.907755278982137
bfm-tv,3.0,2,6.907755278982137
coining,2.0,2,6.907755278982137
bfmtv,4.0,2,6.907755278982137
coherent,2.0,2,6.907755278982137
bikers,5.0,2,6.907755278982137
bigot,4.0,2,6.907755278982137
cocoa,2.0,2,6.907755278982137
coconut,7.0,2,6.907755278982137
big-serving,2.0,2,6.907755278982137
biennial,2.0,2,6.907755278982137
boneheaded,3.0,2,6.907755278982137
bickering,2.0,2,6.907755278982137
coerce,2.0,2,6.907755278982137
coercive,2.0,2,6.907755278982137
bicentennial,3.0,2,6.907755278982137
bhutto,22.0,2,6.907755278982137
bhutan,2.0,2,6.907755278982137
bhumibol,2.0,2,6.907755278982137
coe,2.0,2,6.907755278982137
bongiorno,10.0,2,6.907755278982137
chichi,2.0,2,6.907755278982137
bonifield,2.0,2,6.907755278982137
carell,4.0,2,6.907755278982137
careless,2.0,2,6.907755278982137
bubba,2.0,2,6.907755278982137
bubbling,2.0,2,6.907755278982137
bubbly,2.0,2,6.907755278982137
cardozo,4.0,2,6.907755278982137
buchanan,2.0,2,6.907755278982137
carcass,2.0,2,6.907755278982137
carbs,3.0,2,6.907755278982137
buckeye,2.0,2,6.907755278982137
buckled,2.0,2,6.907755278982137
captivated,3.0,2,6.907755278982137
captaining,2.0,2,6.907755278982137
captaincy,3.0,2,6.907755278982137
bryon,2.0,2,6.907755278982137
budgetary,2.0,2,6.907755278982137
capsizes,2.0,2,6.907755278982137
budgeting,2.0,2,6.907755278982137
caplan,3.0,2,6.907755278982137
capitulate,2.0,2,6.907755278982137
caper,2.0,2,6.907755278982137
capello,2.0,2,6.907755278982137
buffy,2.0,2,6.907755278982137
cantonese,2.0,2,6.907755278982137
cantona,3.0,2,6.907755278982137
canterbury,2.0,2,6.907755278982137
bugbear,2.0,2,6.907755278982137
bugging,2.0,2,6.907755278982137
canola,4.0,2,6.907755278982137
bugler,2.0,2,6.907755278982137
budgeted,3.0,2,6.907755278982137
built-in,2.0,2,6.907755278982137
carjacked,4.0,2,6.907755278982137
carla,2.0,2,6.907755278982137
cash-strapped,2.0,2,6.907755278982137
broaden,2.0,2,6.907755278982137
broadening,2.0,2,6.907755278982137
cascading,2.0,2,6.907755278982137
broadest,2.0,2,6.907755278982137
brocchetto,2.0,2,6.907755278982137
broccoli,2.0,2,6.907755278982137
casablanca,2.0,2,6.907755278982137
brochure,2.0,2,6.907755278982137
brock,2.0,2,6.907755278982137
broderick,10.0,2,6.907755278982137
carvalho,3.0,2,6.907755278982137
cartoonish,2.0,2,6.907755278982137
bronco,4.0,2,6.907755278982137
carjacking,6.0,2,6.907755278982137
bronte,2.0,2,6.907755278982137
carted,2.0,2,6.907755278982137
carte,2.0,2,6.907755278982137
broom,2.0,2,6.907755278982137
carrizo,8.0,2,6.907755278982137
carranza,4.0,2,6.907755278982137
brownie,2.0,2,6.907755278982137
carousel,2.0,2,6.907755278982137
brownstone,2.0,2,6.907755278982137
caroler,2.0,2,6.907755278982137
brownsville,2.0,2,6.907755278982137
carmaker,2.0,2,6.907755278982137
brunette,2.0,2,6.907755278982137
brushing,2.0,2,6.907755278982137
brusk,2.0,2,6.907755278982137
brooklyn-born,2.0,2,6.907755278982137
buk,2.0,2,6.907755278982137
bulgarian,2.0,2,6.907755278982137
bulger,45.0,2,6.907755278982137
cain,2.0,2,6.907755278982137
burrito,2.0,2,6.907755278982137
cagney,2.0,2,6.907755278982137
caged,4.0,2,6.907755278982137
cagayan,3.0,2,6.907755278982137
cafés,2.0,2,6.907755278982137
cadre,2.0,2,6.907755278982137
burt,4.0,2,6.907755278982137
burton,2.0,2,6.907755278982137
burundi,2.0,2,6.907755278982137
bused,2.0,2,6.907755278982137
cabrera,2.0,2,6.907755278982137
bushmaster,2.0,2,6.907755278982137
cabby,2.0,2,6.907755278982137
caitlin,2.0,2,6.907755278982137
businesspeople,2.0,2,6.907755278982137
byzantine,4.0,2,6.907755278982137
byrd,3.0,2,6.907755278982137
byproduct,3.0,2,6.907755278982137
butchered,2.0,2,6.907755278982137
bypassed,3.0,2,6.907755278982137
butenko,2.0,2,6.907755278982137
butte,2.0,2,6.907755278982137
buttock,3.0,2,6.907755278982137
buzzfeed,4.0,2,6.907755278982137
buzzed,2.0,2,6.907755278982137
buzbee,4.0,2,6.907755278982137
button-down,2.0,2,6.907755278982137
buyten,2.0,2,6.907755278982137
buttressed,2.0,2,6.907755278982137
c+,2.0,2,6.907755278982137
burnside,2.0,2,6.907755278982137
burmese,3.0,2,6.907755278982137
cajun,2.0,2,6.907755278982137
candor,3.0,2,6.907755278982137
candied,2.0,2,6.907755278982137
canberra,3.0,2,6.907755278982137
bulldog,2.0,2,6.907755278982137
bullet-proof,2.0,2,6.907755278982137
bulls***,2.0,2,6.907755278982137
camper,3.0,2,6.907755278982137
camouflaged,2.0,2,6.907755278982137
cameroonian,11.0,2,6.907755278982137
bum,2.0,2,6.907755278982137
camden,19.0,2,6.907755278982137
camcorder,2.0,2,6.907755278982137
bumper-to-bumper,2.0,2,6.907755278982137
bun,2.0,2,6.907755278982137
camara,2.0,2,6.907755278982137
calvin,2.0,2,6.907755278982137
bungled,3.0,2,6.907755278982137
calabrese,2.0,2,6.907755278982137
calculus,2.0,2,6.907755278982137
burj,2.0,2,6.907755278982137
buries,2.0,2,6.907755278982137
burhan,3.0,2,6.907755278982137
burglar,2.0,2,6.907755278982137
broad-based,2.0,2,6.907755278982137
burgher,2.0,2,6.907755278982137
calgary,3.0,2,6.907755278982137
calhoun,2.0,2,6.907755278982137
bure,9.0,2,6.907755278982137
burdensome,2.0,2,6.907755278982137
burdened,2.0,2,6.907755278982137
burch,3.0,2,6.907755278982137
caledonia,4.0,2,6.907755278982137
belle,2.0,2,6.907755278982137
broach,2.0,2,6.907755278982137
bro,2.0,2,6.907755278982137
bosnian,11.0,2,6.907755278982137
cheeky,2.0,2,6.907755278982137
checkered,3.0,2,6.907755278982137
checkbook,3.0,2,6.907755278982137
check-in,2.0,2,6.907755278982137
cheat,2.0,2,6.907755278982137
cheaply,2.0,2,6.907755278982137
botnets,2.0,2,6.907755278982137
bottled,30.0,2,6.907755278982137
bottleneck,3.0,2,6.907755278982137
chassis,2.0,2,6.907755278982137
charting,2.0,2,6.907755278982137
bottom-placed,2.0,2,6.907755278982137
bouazizi,2.0,2,6.907755278982137
bosma,3.0,2,6.907755278982137
charted,2.0,2,6.907755278982137
charlottesville,3.0,2,6.907755278982137
charley,2.0,2,6.907755278982137
bowel,2.0,2,6.907755278982137
bowery,3.0,2,6.907755278982137
bowled,3.0,2,6.907755278982137
bowler,2.0,2,6.907755278982137
bowman,4.0,2,6.907755278982137
chardon,6.0,2,6.907755278982137
charade,3.0,2,6.907755278982137
boycotting,2.0,2,6.907755278982137
channing,2.0,2,6.907755278982137
channeling,2.0,2,6.907755278982137
boyette,2.0,2,6.907755278982137
boyhood,8.0,2,6.907755278982137
charlton,2.0,2,6.907755278982137
chandelier,2.0,2,6.907755278982137
cheesy,3.0,2,6.907755278982137
cheick,2.0,2,6.907755278982137
chiang,7.0,2,6.907755278982137
chi,4.0,2,6.907755278982137
chez,2.0,2,6.907755278982137
cheyenne,4.0,2,6.907755278982137
chewing,2.0,2,6.907755278982137
chew,2.0,2,6.907755278982137
bonnet,2.0,2,6.907755278982137
cheval,2.0,2,6.907755278982137
booby,2.0,2,6.907755278982137
chesterfield,2.0,2,6.907755278982137
chester,3.0,2,6.907755278982137
bookstore,2.0,2,6.907755278982137
chesson,3.0,2,6.907755278982137
chess,2.0,2,6.907755278982137
borodai,6.0,2,6.907755278982137
chesley,2.0,2,6.907755278982137
boon,2.0,2,6.907755278982137
cheryl,2.0,2,6.907755278982137
booster,2.0,2,6.907755278982137
bopha,12.0,2,6.907755278982137
bora,4.0,2,6.907755278982137
cherish,10.0,2,6.907755278982137
bordeaux,3.0,2,6.907755278982137
bordered,2.0,2,6.907755278982137
cheong,6.0,2,6.907755278982137
chennai,2.0,2,6.907755278982137
chengdu,3.0,2,6.907755278982137
